Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price
mercedes,cla,2020,gray,gas,automatic,1.3,12500.0,riyadh,210000
mercedes,cla,2021,gray,gas,automatic,1.3,13362.0,riyadh,211000
mercedes,gla,2021,brown,gas,automatic,1.5,12500.0,riyadh,211000
lexus,lx,2015,white,gas,automatic,5.7,108478.0,riyadh,211500
lexus,lx,2015,white,gas,automatic,5.7,105000.0,makkah,213000
mercedes,gla,2020,black,gas,automatic,1.3,29741.0,riyadh,213000
mercedes,cla,2022,gray,gas,automatic,1.5,11638.0,riyadh,213000
mercedes,gla,2020,black,gas,automatic,1.5,20690.0,riyadh,213000
mercedes,gla,2020,black,gas,automatic,1.5,29310.0,riyadh,214000
mercedes,cla,2022,black,gas,automatic,1.5,24569.0,riyadh,214000
mercedes,c,2020,gray,gas,automatic,1.5,29310.0,riyadh,214000
mercedes,s,2014,blue,gas,automatic,5.0,124000.0,eastern,215000
mercedes,s,2015,white,gas,automatic,4.0,157000.0,makkah,215000
toyota,land cruiser,2020,white,gas,automatic,4.6,19400.0,eastern,215000
mercedes,c,2020,white,gas,automatic,1.5,24998.0,riyadh,215000
mercedes,c,2020,black,gas,automatic,1.5,27586.0,riyadh,215000
toyota,land cruiser,2018,black,gas,automatic,5.7,50000.0,riyadh,215000
mercedes,s,2015,gray,gas,automatic,4.0,108000.0,eastern,215000
mercedes,e,2019,black,gas,automatic,2.0,38000.0,riyadh,216000
mercedes,cla,2021,black,gas,automatic,1.5,12931.0,riyadh,216000
toyota,land cruiser,2021,black,gas,automatic,4.0,5352.0,riyadh,216500
mercedes,cla,2020,white,gas,automatic,2.0,14000.0,riyadh,217000
mercedes,cla,2021,gray,gas,automatic,1.5,7759.0,riyadh,217000
mercedes,cla,2022,gray,gas,automatic,1.5,20690.0,riyadh,217000
mercedes,c,2022,white,gas,automatic,1.3,23707.0,riyadh,217000
mercedes,c,2022,gray,gas,automatic,1.5,23707.0,riyadh,218000
mercedes,c,2022,black,gas,automatic,1.5,28000.0,riyadh,218000
mercedes,gla,2021,gray,gas,automatic,1.5,15086.0,riyadh,218000
mercedes,c,2022,black,gas,automatic,1.5,27155.0,riyadh,218000
mercedes,gla,2020,gray,gas,automatic,1.5,15948.0,riyadh,218000
lexus,es,2021,brown,gas,automatic,3.5,15000.0,eastern,218000
mercedes,cla,2021,gray,gas,automatic,1.5,8012.0,riyadh,219000
mercedes,gle,2018,brown,gas,automatic,3.0,97000.0,eastern,219000
mercedes,glc,2020,gray,gas,automatic,1.5,14224.0,riyadh,219000
mercedes,c,2022,black,gas,automatic,1.5,28879.0,riyadh,219000
mercedes,cla,2021,black,gas,automatic,1.5,13362.0,riyadh,219000
mercedes,c,2022,black,gas,automatic,1.5,29741.0,riyadh,219000
mercedes,c,2022,gray,gas,automatic,1.5,3879.0,riyadh,219000
mercedes,c,2022,black,gas,automatic,1.5,4741.0,riyadh,219000
mercedes,c,2022,gray,gas,automatic,1.5,27155.0,riyadh,219000
toyota,land cruiser,2019,white,gas,automatic,5.7,101000.0,eastern,220000
mercedes,s,2015,white,gas,automatic,3.0,96500.0,eastern,220000
mercedes,s,2014,black,gas,automatic,3.0,90000.0,riyadh,220000
mercedes,s,2016,gray,gas,automatic,4.0,35000.0,riyadh,220000
lexus,lx,2014,yellow,gas,automatic,5.7,73000.0,riyadh,220000
toyota,land cruiser,2019,white,gas,automatic,4.6,177900.0,riyadh,220000
toyota,land cruiser,2018,black,gas,automatic,5.7,82000.0,riyadh,220000
mercedes,e,2018,white,gas,automatic,2.7,79000.0,riyadh,220000
mercedes,c,2022,black,gas,automatic,1.5,13793.0,riyadh,220000
mercedes,c,2022,black,gas,automatic,1.5,17241.0,riyadh,220000
lexus,lx,2015,white,gas,automatic,5.7,121000.0,eastern,220000
mercedes,gla,2020,black,gas,automatic,1.5,36638.0,riyadh,221000
mercedes,c,2022,black,gas,automatic,1.5,10776.0,riyadh,221000
mercedes,c,2022,gray,gas,automatic,1.5,10776.0,riyadh,222000
mercedes,glc,2019,gray,gas,automatic,2.0,56000.0,eastern,223000
mercedes,cla,2021,black,gas,automatic,1.5,13793.0,riyadh,223000
mercedes,gla,2020,black,gas,automatic,1.3,29310.0,riyadh,223000
mercedes,e,2021,gray,gas,automatic,1.5,25862.0,riyadh,224000
mercedes,c,2022,gray,gas,automatic,1.5,6466.0,riyadh,224000
mercedes,c,2022,black,gas,automatic,1.5,11638.0,riyadh,224000
mercedes,e,2021,black,gas,automatic,1.5,15086.0,riyadh,224000
mercedes,e,2021,gray,gas,automatic,1.5,25431.0,riyadh,224000
toyota,land cruiser,2016,white,gas,automatic,5.7,68534.0,riyadh,224500
nissan,patrol,2019,white,gas,automatic,4.0,43000.0,riyadh,225000
toyota,land cruiser,2021,white,gas,automatic,4.0,4000.0,riyadh,225000
nissan,patrol,2020,gray,gas,automatic,4.0,56000.0,eastern,225000
mercedes,glc,2020,white,gas,automatic,2.0,4000.0,eastern,225000
toyota,land cruiser,2017,white,gas,automatic,5.7,120000.0,makkah,225000
mercedes,s,2015,black,gas,automatic,1.6,90000.0,riyadh,225000
lexus,es,2020,white,gas,automatic,3.5,35000.0,riyadh,225000
mercedes,c,2020,blue,gas,automatic,1.5,13793.0,riyadh,225000
mercedes,glc,2019,black,gas,automatic,2.0,101000.0,eastern,225000
mercedes,glc,2020,black,gas,automatic,1.5,24569.0,riyadh,225000
mercedes,gle,2018,brown,gas,automatic,3.0,97000.0,eastern,225000
mercedes,e,2017,green,gas,automatic,2.0,31000.0,riyadh,226000
mercedes,e,2021,gray,gas,automatic,1.5,27586.0,riyadh,226000
mercedes,c,2022,black,gas,automatic,1.5,14224.0,riyadh,226000
toyota,land cruiser,2021,white,gas,automatic,4.0,4780.0,riyadh,226500
mercedes,e,2021,gray,gas,automatic,2.0,27586.0,riyadh,227000
mercedes,c,2022,black,gas,automatic,1.5,9914.0,riyadh,227000
lexus,rx,2021,gray,gas,automatic,5.3,87000.0,makkah,228000
mercedes,e,2021,gray,gas,automatic,1.5,30172.0,riyadh,228000
mercedes,e,2021,gray,gas,automatic,2.0,21552.0,riyadh,228000
mercedes,e,2021,gray,gas,automatic,1.5,24569.0,riyadh,228000
mercedes,c,2022,white,gas,automatic,1.5,12500.0,riyadh,228000
mercedes,e,2021,gray,gas,automatic,1.5,28448.0,riyadh,228000
mercedes,c,2022,black,gas,automatic,1.5,14655.0,riyadh,228000
chevrolet,tahoe,2021,brown,gas,automatic,5.3,700.0,eastern,229000
mercedes,e,2019,gray,gas,automatic,2.0,28000.0,eastern,230000
toyota,land cruiser,2019,white,diesel,automatic,4.5,82808.0,qassim,230000
lexus,es,2021,black,gas,automatic,3.5,25000.0,makkah,230000
lexus,es,2020,white,gas,automatic,3.5,29000.0,makkah,230000
ford,muang,2016,blue,gas,automatic,4.8,32000.0,eastern,230000
lexus,rx,2022,white,gas,automatic,3.5,2310.0,qassim,230000
ford,muang,2016,blue,gas,automatic,5.2,32000.0,eastern,230000
mercedes,glc,2018,black,gas,automatic,1.5,103000.0,eastern,230000
mercedes,s,2014,white,gas,automatic,4.0,57000.0,eastern,230000
mercedes,s,2016,white,gas,automatic,3.4,138793.0,eastern,230000
lexus,lx,2015,white,gas,automatic,5.7,165000.0,makkah,230000
mercedes,c,2022,gray,gas,automatic,1.5,19828.0,riyadh,230000
mercedes,e,2021,black,gas,automatic,1.5,25862.0,riyadh,231000
mercedes,c,2022,gray,gas,automatic,1.5,14655.0,riyadh,231000
mercedes,e,2021,black,gas,automatic,1.5,25431.0,riyadh,231000
mercedes,c,2022,gray,gas,automatic,1.5,21552.0,riyadh,231000
mercedes,c,2022,black,gas,automatic,1.5,10776.0,riyadh,231000
lexus,rx,2020,white,gas,automatic,3.5,36446.0,riyadh,231500
mercedes,c,2022,gray,gas,automatic,1.5,15948.0,riyadh,232000
toyota,land cruiser,2019,white,diesel,automatic,4.5,95000.0,makkah,233000
mercedes,e,2021,white,gas,automatic,2.0,9483.0,riyadh,233000
mercedes,cla,2020,white,gas,automatic,2.0,20000.0,riyadh,235000
mercedes,s,2016,white,gas,automatic,3.0,67000.0,riyadh,235000
lexus,es,2021,gray,gas,automatic,3.5,500.0,makkah,235000
nissan,patrol,2020,gray,gas,automatic,4.0,26000.0,riyadh,235000
mercedes,c,2020,white,gas,automatic,3.0,33000.0,makkah,235000
lexus,ls,2016,gray,gas,automatic,4.7,19000.0,eastern,235000
mercedes,s,2015,white,gas,automatic,4.5,61782.0,makkah,235000
mercedes,c,2022,black,gas,automatic,1.5,10345.0,riyadh,235000
mercedes,e,2020,brown,gas,automatic,1.5,4741.0,riyadh,235000
mercedes,c,2022,black,gas,automatic,1.5,6897.0,riyadh,235000
toyota,land cruiser,2019,white,gas,automatic,3.2,43000.0,riyadh,236000
mercedes,e,2020,black,gas,automatic,2.0,3879.0,riyadh,236000
mercedes,s,2016,white,gas,automatic,4.7,95061.0,riyadh,236500
mercedes,cla,2020,black,gas,automatic,1.5,16009.0,riyadh,237000
mercedes,c,2022,black,gas,automatic,1.5,4741.0,riyadh,237000
lexus,lx,2015,white,gas,automatic,5.7,94000.0,riyadh,238000
nissan,patrol,2020,gray,gas,automatic,4.0,29000.0,makkah,238000
mercedes,c,2022,black,diesel,automatic,1.5,4310.0,riyadh,238000
mercedes,cla,2021,gray,gas,automatic,1.5,11638.0,riyadh,239000
lexus,rx,2019,white,gas,automatic,3.5,24000.0,eastern,239000
mercedes,c,2022,gray,gas,automatic,1.5,14224.0,riyadh,239000
mercedes,gla,2021,red,gas,automatic,2.0,8000.0,eastern,239000
mercedes,c,2022,gray,gas,automatic,1.5,14224.0,riyadh,239700
toyota,land cruiser,2019,white,gas,automatic,4.6,60000.0,riyadh,240000
mercedes,g,2015,white,gas,automatic,8.8,213000.0,riyadh,240000
mercedes,s,2015,white,gas,automatic,1.8,113.0,makkah,240000
mercedes,s,2016,blue,gas,automatic,3.0,56000.0,eastern,240000
mercedes,s,2016,white,gas,automatic,3.5,70977.0,makkah,240000
toyota,land cruiser,2018,black,gas,automatic,5.7,42000.0,riyadh,241000
nissan,patrol,2020,white,gas,automatic,4.0,42835.0,riyadh,241500
nissan,patrol,2021,blue,gas,automatic,4.0,43800.0,eastern,242000
toyota,land cruiser,2018,white,gas,automatic,5.7,125000.0,makkah,245000
toyota,land cruiser,2018,white,gas,automatic,5.7,142000.0,makkah,245000
mercedes,e,2018,white,gas,automatic,3.0,86000.0,eastern,245000
mercedes,g,2014,white,gas,automatic,5.5,125000.0,riyadh,245000
mercedes,s,2017,white,gas,automatic,3.0,26000.0,riyadh,245000
toyota,land cruiser,2017,white,gas,automatic,5.7,50000.0,eastern,245000
mercedes,e,2020,gray,gas,automatic,2.0,18534.0,riyadh,245000
mercedes,s,2016,white,gas,automatic,3.5,96264.0,makkah,245000
mercedes,e,2021,white,gas,automatic,1.5,19828.0,riyadh,245000
lexus,lx,2016,white,gas,automatic,5.7,336000.0,riyadh,245500
mercedes,c,2022,black,gas,automatic,1.5,9914.0,riyadh,247000
mercedes,c,2022,gray,gas,automatic,1.5,14224.0,riyadh,247000
toyota,land cruiser,2019,white,gas,automatic,4.6,38000.0,makkah,248000
toyota,land cruiser,2019,white,gas,automatic,4.6,52000.0,makkah,248000
toyota,land cruiser,2020,white,gas,automatic,4.6,59000.0,makkah,248000
mercedes,glc,2020,gray,gas,automatic,1.5,431.0,riyadh,248000
mercedes,e,2021,gray,gas,automatic,1.5,12000.0,riyadh,248000
toyota,land cruiser,2020,white,gas,automatic,4.6,83000.0,riyadh,248000
mercedes,c,2022,blue,gas,automatic,1.5,5000.0,riyadh,249000
mercedes,e,2021,gray,gas,automatic,1.5,22845.0,riyadh,249000
mercedes,c,2022,blue,gas,automatic,1.5,5603.0,riyadh,249000
mercedes,e,2021,blue,diesel,automatic,1.5,9483.0,riyadh,249000
toyota,land cruiser,2020,white,gas,automatic,5.7,124000.0,makkah,250000
lexus,gs,2018,white,gas,automatic,5.0,95000.0,riyadh,250000
toyota,land cruiser,2019,white,diesel,automatic,4.6,110000.0,qassim,250000
mercedes,s,2014,black,gas,automatic,3.0,49000.0,riyadh,250000
mercedes,s,2015,white,gas,automatic,4.0,129000.0,eastern,250000
chevrolet,tahoe,2021,blue,gas,automatic,5.3,58000.0,eastern,250000
chevrolet,tahoe,2021,black,gas,automatic,5.3,33000.0,eastern,250000
toyota,land cruiser,2016,white,gas,automatic,5.7,1918.0,makkah,251500
toyota,land cruiser,2019,white,gas,automatic,4.6,63000.0,eastern,252000
mercedes,glc,2020,gray,gas,automatic,1.5,5603.0,riyadh,252000
mercedes,glc,2019,gray,gas,automatic,2.0,14655.0,riyadh,252000
toyota,land cruiser,2016,white,gas,automatic,5.7,1900.0,makkah,255000
mercedes,s,2015,blue,gas,automatic,5.0,99000.0,eastern,255000
toyota,land cruiser,2019,white,gas,automatic,4.6,53000.0,eastern,255000
toyota,land cruiser,2019,white,gas,automatic,4.6,38000.0,eastern,255000
toyota,land cruiser,2020,black,gas,automatic,4.6,70000.0,makkah,255000
mercedes,e,2021,black,gas,automatic,1.5,23707.0,riyadh,256000
toyota,land cruiser,2020,white,gas,automatic,4.6,46800.0,eastern,257000
nissan,patrol,2021,black,gas,automatic,4.0,4900.0,riyadh,258000
mercedes,e,2021,white,gas,automatic,2.0,4000.0,riyadh,259000
toyota,land cruiser,2020,white,diesel,automatic,4.5,10000.0,riyadh,259000
mercedes,c,2022,gray,gas,automatic,1.5,14224.0,riyadh,259000
mercedes,s,2015,gray,gas,automatic,3.0,53000.0,riyadh,260000
mercedes,s,2014,gray,gas,automatic,4.0,29000.0,eastern,260000
toyota,land cruiser,2018,white,gas,automatic,5.7,126000.0,makkah,260000
toyota,land cruiser,2019,white,gas,automatic,4.6,101000.0,makkah,260000
mercedes,s,2017,blue,gas,automatic,3.0,53000.0,riyadh,260000
toyota,land cruiser,2021,white,gas,automatic,4.6,3000.0,al-jouf,260000
mercedes,s,2014,green,gas,automatic,4.0,138000.0,eastern,260000
mercedes,s,2016,black,gas,automatic,2.7,77000.0,riyadh,260000
mercedes,gle,2017,white,gas,automatic,1.0,154000.0,riyadh,260000
lexus,rx,2022,blue,gas,automatic,3.5,15230.0,makkah,260000
toyota,land cruiser,2021,white,diesel,automatic,4.5,15000.0,eastern,262000
mercedes,c,2022,white,gas,automatic,1.5,18103.0,riyadh,263000
mercedes,c,2022,white,gas,automatic,1.5,9914.0,riyadh,263000
mercedes,glc,2020,black,gas,automatic,2.0,15391.0,riyadh,265000
toyota,land cruiser,2021,white,diesel,automatic,4.5,20000.0,riyadh,265000
toyota,land cruiser,2020,white,gas,automatic,4.6,43000.0,riyadh,265000
mercedes,e,2020,white,gas,automatic,2.0,16000.0,eastern,265000
nissan,patrol,2021,gray,gas,automatic,4.0,1800.0,riyadh,265000
lexus,ls,2018,gray,gas,automatic,4.6,23000.0,eastern,265000
toyota,land cruiser,2020,gray,gas,automatic,4.6,19800.0,eastern,265000
toyota,land cruiser,2019,white,gas,automatic,5.7,12400.0,riyadh,265000
toyota,land cruiser,2021,white,gas,automatic,4.6,87000.0,makkah,265000
toyota,land cruiser,2020,white,gas,automatic,4.6,61000.0,eastern,265000
lexus,lx,2016,white,gas,automatic,5.7,275000.0,riyadh,265000
mercedes,glc,2020,white,gas,automatic,2.0,18966.0,riyadh,266000
toyota,land cruiser,2019,white,gas,automatic,4.6,6000.0,eastern,267000
mercedes,c,2020,white,gas,automatic,2.0,24000.0,riyadh,267000
mercedes,e,2021,black,gas,automatic,1.5,13362.0,riyadh,268000
mercedes,e,2021,gray,gas,automatic,1.5,10345.0,riyadh,269000
mercedes,c,2022,black,gas,automatic,1.6,10000.0,riyadh,269000
toyota,land cruiser,2018,black,gas,automatic,5.7,61312.0,riyadh,270000
mercedes,c,2017,gray,gas,automatic,4.0,80000.0,eastern,270000
mercedes,g,2015,black,gas,automatic,4.0,188000.0,eastern,270000
mercedes,s,2016,white,gas,automatic,3.0,14000.0,eastern,270000
nissan,patrol,2022,blue,gas,automatic,4.0,9000.0,riyadh,270000
chevrolet,tahoe,2021,black,gas,automatic,5.3,29000.0,eastern,270000
mercedes,e,2021,black,gas,automatic,1.5,19828.0,riyadh,270000
ford,f-150,2020,black,gas,automatic,4.0,51000.0,eastern,270000
mercedes,e,2021,black,gas,automatic,1.5,15517.0,riyadh,271000
mercedes,gle,2018,black,gas,automatic,3.5,21000.0,makkah,272000
mercedes,e,2021,gray,gas,automatic,1.5,27586.0,riyadh,273000
toyota,land cruiser,2020,white,gas,automatic,4.6,21000.0,jizan,275000
toyota,land cruiser,2018,white,gas,automatic,5.7,59000.0,riyadh,275000
lexus,is,2018,white,gas,automatic,3.5,54000.0,makkah,275000
mercedes,e,2017,black,gas,automatic,3.5,21000.0,eastern,275000
mercedes,glc,2020,white,gas,automatic,2.0,7000.0,riyadh,275000
mercedes,glc,2019,gray,gas,automatic,2.0,15517.0,riyadh,275000
mercedes,e,2021,white,gas,automatic,2.0,4310.0,riyadh,275000
mercedes,e,2021,white,gas,automatic,2.0,13793.0,riyadh,275000
mercedes,e,2021,black,gas,automatic,1.5,7759.0,riyadh,276000
mercedes,e,2021,red,gas,automatic,2.0,11207.0,riyadh,278000
mercedes,e,2021,black,gas,automatic,2.0,13793.0,riyadh,278000
mercedes,c,2022,black,gas,automatic,1.5,1293.0,riyadh,279000
mercedes,e,2021,black,gas,automatic,1.5,10345.0,riyadh,282000
mercedes,glc,2021,gray,gas,automatic,2.0,12069.0,riyadh,282000
mercedes,glc,2020,black,gas,automatic,2.0,12069.0,riyadh,284000
mercedes,e,2020,gray,gas,automatic,2.0,10000.0,makkah,285000
toyota,land cruiser,2020,black,gas,automatic,4.6,18000.0,riyadh,285000
mercedes,gle,2017,white,gas,automatic,4.0,161220.0,riyadh,285000
mercedes,e,2021,gray,gas,automatic,1.5,10776.0,riyadh,285000
mercedes,c,2022,red,gas,automatic,2.0,11000.0,riyadh,285000
mercedes,e,2021,white,gas,automatic,2.0,19828.0,riyadh,285000
toyota,land cruiser,2021,white,gas,automatic,4.6,3549.0,riyadh,286500
mercedes,e,2021,black,gas,automatic,1.5,20259.0,riyadh,287000
mercedes,glc,2020,black,gas,automatic,2.8,13000.0,makkah,289000
toyota,land cruiser,2020,white,gas,automatic,5.7,14598.0,riyadh,289500
chevrolet,suburban,2016,yellow,gas,automatic,6.2,156000.0,eastern,290000
lexus,lx,2017,blue,gas,automatic,5.7,161000.0,eastern,290000
mercedes,s,2016,black,gas,automatic,3.0,70000.0,eastern,290000
toyota,land cruiser,2021,white,gas,automatic,4.6,6711.0,riyadh,290000
mercedes,e,2021,black,gas,automatic,2.0,7000.0,riyadh,290000
toyota,land cruiser,2021,white,gas,automatic,4.6,10000.0,eastern,290000
lexus,ls,2018,gray,gas,automatic,3.5,32000.0,riyadh,290000
mercedes,s,2017,white,gas,automatic,3.0,53000.0,makkah,290000
toyota,land cruiser,2021,white,gas,automatic,4.6,29000.0,riyadh,290000
ford,f-150,2019,blue,gas,automatic,3.5,13339.0,riyadh,291500
toyota,land cruiser,2021,white,gas,automatic,4.6,8000.0,eastern,295000
mercedes,e,2021,black,gas,automatic,1.5,6897.0,riyadh,295000
mercedes,e,2021,black,gas,automatic,1.5,6466.0,riyadh,295000
mercedes,e,2021,black,gas,automatic,1.5,6466.0,riyadh,295000
mercedes,gla,2022,gray,gas,automatic,2.0,4000.0,eastern,295000
toyota,land cruiser,2021,white,gas,automatic,4.6,21000.0,riyadh,295000
toyota,land cruiser,2021,white,gas,automatic,4.6,20000.0,eastern,296000
mercedes,e,2021,white,gas,automatic,1.5,6466.0,riyadh,296000
toyota,land cruiser,2019,white,gas,automatic,5.7,6000.0,eastern,298000
lexus,ls,2018,white,gas,automatic,3.5,55000.0,eastern,298000
mercedes,cls,2019,red,gas,automatic,3.5,25000.0,eastern,300000
mercedes,s,2018,black,gas,automatic,3.0,119000.0,eastern,300000
lexus,lx,2017,black,gas,automatic,5.7,91000.0,riyadh,300000
mercedes,s,2018,blue,gas,automatic,4.0,78000.0,eastern,300000
toyota,land cruiser,2020,white,gas,automatic,5.7,30000.0,eastern,305000
toyota,land cruiser,2022,white,gas,automatic,3.5,36000.0,makkah,305000
mercedes,e,2021,black,gas,automatic,1.5,21552.0,riyadh,305000
lexus,lx,2017,white,gas,automatic,5.7,156071.0,eastern,305000
mercedes,c,2022,black,gas,automatic,1.5,100.0,riyadh,309000
mercedes,c,2022,black,gas,automatic,1.5,100.0,riyadh,309000
chevrolet,tahoe,2021,white,gas,automatic,5.3,800.0,eastern,310000
gmc,yukon,2021,black,gas,automatic,5.3,3700.0,aseer,310000
mercedes,s,2017,gray,gas,automatic,6.0,36000.0,riyadh,310000
lexus,lx,2018,brown,gas,automatic,5.7,157000.0,eastern,310000
lexus,lx,2017,white,gas,automatic,5.7,146000.0,riyadh,310000
mercedes,s,2018,white,gas,automatic,4.5,83000.0,makkah,315000
mercedes,e,2021,black,gas,automatic,2.0,24138.0,riyadh,315000
mercedes,gle,2020,black,gas,automatic,3.0,38000.0,eastern,315000
mercedes,s,2018,white,gas,automatic,3.5,53700.0,qassim,320000
mercedes,s,2019,black,gas,automatic,4.0,30000.0,makkah,320000
lexus,lx,2014,white,gas,automatic,5.0,100000.0,makkah,320000
mercedes,s,2018,white,gas,automatic,3.0,79000.0,makkah,320000
toyota,land cruiser,2022,white,gas,automatic,3.5,48000.0,eastern,320000
mercedes,e,2021,black,gas,automatic,2.0,28000.0,eastern,320000
mercedes,s,2018,white,gas,automatic,4.0,148000.0,makkah,320000
mercedes,cls,2021,blue,gas,automatic,2.0,21121.0,riyadh,323000
lexus,ls,2020,gray,gas,automatic,3.5,2900.0,riyadh,325000
lexus,lx,2017,gray,gas,automatic,5.7,8000.0,eastern,325000
mercedes,s,2016,gray,gas,automatic,4.0,66000.0,eastern,325000
lexus,ls,2019,brown,gas,automatic,4.6,600.0,makkah,329000
mercedes,g,2017,white,gas,automatic,4.0,113000.0,eastern,330000
mercedes,s,2016,gray,gas,automatic,4.0,64000.0,eastern,330000
mercedes,c,2018,white,gas,automatic,4.0,33000.0,eastern,330000
mercedes,gle,2020,black,gas,automatic,6.9,24000.0,riyadh,330000
ford,f-150,2020,white,gas,automatic,3.5,19000.0,eastern,330000
mercedes,s,2018,brown,gas,automatic,5.0,30000.0,eastern,335000
lexus,lx,2018,yellow,gas,automatic,7.5,122000.0,makkah,340000
lexus,lx,2017,brown,gas,automatic,5.7,51000.0,eastern,340000
lexus,lx,2018,blue,gas,automatic,5.7,107000.0,riyadh,340000
lexus,lx,2017,brown,gas,automatic,5.7,68000.0,eastern,342000
mercedes,s,2017,white,gas,automatic,4.0,66900.0,eastern,344000
mercedes,s,2018,gray,gas,automatic,3.0,73000.0,riyadh,345000
gmc,yukon,2022,black,gas,automatic,6.2,4000.0,makkah,345000
lexus,lx,2018,gray,gas,automatic,5.7,90000.0,makkah,350000
lexus,lx,2017,blue,gas,automatic,5.7,80897.0,riyadh,350000
